,title,genres,description,poster,url
453,Lupin the IIIrd: Mine Fujiko no Uso,"['Action', 'Adventure', 'Drama', 'Seinen']","Fujiko Mine is on the run with Gene, a boy who knows the location of a stash of $500 million dollars that his deceased father embezzled from the company Godfrey Mining. The boy is targeted by Bincam, an assassin hired by Godfrey Mining with a mysterious ability that allows him to bend a person’s will.(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/d0/db/d0dbb0801605b050c07d56fece72fa6d/d0dbb0801605b050c07d56fece72fa6d.jpg,https://aniwatch.to/lupin-the-iiird-mine-fujiko-no-uso-2591
454,Hunter x Hunter Movie 2: The Last Mission,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']","Nen: the hidden source of energy and potential that runs through everyone, and gives those that master it a source of great power. Inside Nen is the potential for limitless light and limitless darkness. The Hunter Association has arisen to control access to it. Hunters come in many shapes and forms, and with many different appetites - but all of them have learned to master Nen, and use it to chase wealth, power, and their dreams.

The greatest and most powerful Hunter is Isaac Netero, chairman of the Hunter Association. Decades ago he sealed away Jed, a Hunter who had mastered the use of On, the dark ""shadow"" of Nen. Now On users have reappeared at the Heaven's Arena ""Battle Olympia"" tournament. For Netero, this is the last mission: to protect the Association and the world from a threat driven by hatred and the thirst for revenge. And he's going to need all the help he can get in order to succeed.",https://img.flawlessfiles.com/_r/300x400/100/13/83/1383530023acb14ff109a9071e598b77/1383530023acb14ff109a9071e598b77.jpg,https://aniwatch.to/hunter-x-hunter-movie-2-the-last-mission-2585
455,Genius Party Beyond,"['Dementia', 'Fantasy', 'Music', 'Sci-Fi']","Containing shorts that couldn't be included in the original, Genius Party Beyond weaves stories that are both deep and insightful: the idea all life is relative in size, the consequences of an oppressive government, and how to deal with your darker desires, among others.From the directors and artists of works such as Samurai Champloo, Neon Genesis Evangelion, and Akira, come a multitude of thought-provoking tales, to create a collection equalling the original in storytelling genius.[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/41/d4/41d44c8d03b149bd8ca6b79057cd82fe/41d44c8d03b149bd8ca6b79057cd82fe.jpg,https://aniwatch.to/genius-party-beyond-2583
456,Maison Ikkoku: Kanketsu-hen,"['Comedy', 'Drama', 'Romance', 'Seinen']","The Maison Ikkoku tennants throw a party to celebrate the marriage of Yuusaku and Kyouko. However, during the party Yuusaku hears that Kyouko is waiting for a letter. He becomes jealous and begins to doubt Kyouko, worrying that she still loves someone else. When the morning arrives, the answer to his worries is revealed...(Source: AniDB)",https://img.flawlessfiles.com/_r/300x400/100/c8/1e/c81eac7a97bc3c96cfbef1e752aefd67/c81eac7a97bc3c96cfbef1e752aefd67.jpg,https://aniwatch.to/maison-ikkoku-kanketsu-hen-2569
457,Hunter x Hunter Movie 1: Phantom Rouge,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Super Power']","After completing their work at Yorknew City, Leorio Paladiknight and Kurapika investigate the rumored sightings of a boy with scarlet red eyes, as they believe this person to be a member of the now non-existent Kurta Clan. Kurapika hopes to find another survivor of the clan besides himself, but instead ends up losing both his eyes after an attack from someone who seems to be his childhood friend. 

Leorio tends to Kurapika's wounds, and then sends for both Gon Freecss and Killua Zoldyck to help retrieve Kurapika's eyeballs. However, their search brings them face-to-face with the infamous group of thieves known as Phantom Troupe—the same people who massacred the entire Kurta Clan five years ago for their scarlet eyes, which change color during moments of rage. 

Hunter x Hunter Movie 1: Phantom Rouge follows the boys' quest to locate their friend's eyes and catch the thief, causing them to delve deep into Phantom Troupe's past. And in doing so, they encounter a mysterious girl who appears to be linked to it all…

[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/a3/b6/a3b63fdaabc4b4fac5d0a4ae1a5595fd/a3b63fdaabc4b4fac5d0a4ae1a5595fd.jpg,https://aniwatch.to/hunter-x-hunter-movie-1-phantom-rouge-2561
458,Clannad: The Movie,"['Drama', 'Fantasy', 'Romance', 'School']","Tomoya Okazaki is a cynical delinquent who lacks ambition as he apathetically labors through high school. During his childhood, a tragedy had caused his father to seek solace in alcoholism and neglect his son. Yet, meaningful human interaction can be a benediction, as Tomoya learns when he meets the enigmatic Nagisa Furukawa. The odd girl offers a gesture of friendship to Tomoya, but he rejects the request, dismissing it as a trivial incident. However, as he soon realizes that he is encountering Nagisa more and more often during school, Tomoya drops his discompassions and befriends the girl.

When he learns that Nagisa's dream is to revive the Drama Club, Tomoya decides to shed his detachment from the ordinary pleasures of life and dedicate himself to helping his new friend achieve her ambition. But what starts as a simple friendship may progress into something far more deep, intimate, and life-changing. As the pair face various hardships and afflictions, Tomoya and Nagisa gradually come to terms with the challenges of life.

[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/14/61/146185b19062e463b04c0b0f88fcbfdb/146185b19062e463b04c0b0f88fcbfdb.jpg,https://aniwatch.to/clannad-the-movie-2553
459,Cencoroll Connect,"['Action', 'Sci-Fi']",The sequel to Cencoroll.,https://img.flawlessfiles.com/_r/300x400/100/24/d3/24d3ca1dbca794d89da51501febbdbed/24d3ca1dbca794d89da51501febbdbed.jpg,https://aniwatch.to/cencoroll-connect-2552
460,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"['Fantasy', 'Music', 'Romance', 'Shoujo']","The five girls plus Coco, Nuts, and Milk all go to visit a castle-themed theme park, where they dress up as princes and princesses and go off to have a fun-filled day. However, Coco and Nuts end up kidnapped! The girls have to save them with the help of two inhabitants of the Mirror Country, Hidarin and Migirin, by battling Shadow, an evil clown, and five girls who are also from the Mirror Country that look very familiar...",https://img.flawlessfiles.com/_r/300x400/100/02/38/0238db927a44f7f0ae316e89dc4169eb/0238db927a44f7f0ae316e89dc4169eb.jpg,https://aniwatch.to/yes-precure-5-movie-kagami-no-kuni-no-miracle-daibouken-2545
461,Ashita no Joe 2 (Movie),"['Drama', 'Sports']","It has been six months since the tragic accident in Joe and Rikiishi's fight. Joe believes he has overcomed Rikiishi's death and decides to make a comeback. Joe does make a successful comeback by scoring 5 KO's by body blows. Joe is then given a shot at the national title as a means by the boxing commission to put him down. The champion, Tiger Ozaki makes use of Joe's habits and ends up making Joe's corner throw in the towel. Joe is afraid to throw punches at the face because of what happened to Rikiishi. Youko, Joe's love interest and the owner of the gym where Rikiishi trained at recruits a world ranked boxer from Venezuela, Carlos Rivera, to get Joe back on his feet and pursue his boxing career to the regional and world ranks. 

(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/ac/3e/ac3e5826bec7a7b86407e07c061f429e/ac3e5826bec7a7b86407e07c061f429e.jpg,https://aniwatch.to/ashita-no-joe-2-movie-2506
462,Mobile Suit Gundam Thunderbolt: Bandit Flower,"['Action', 'Drama', 'Mecha', 'Sci-Fi', 'Space', 'Military']",Compilation film for Mobile Suit Gundam Thunderbolt 2nd Season.,https://img.flawlessfiles.com/_r/300x400/100/29/e3/29e39a7111a4ac58e9673d17bc6ee749/29e39a7111a4ac58e9673d17bc6ee749.jpg,https://aniwatch.to/mobile-suit-gundam-thunderbolt-bandit-flower-2501
463,Lupin III: The Fuma Conspiracy,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Seinen']","Goemon's wedding to Murasaki Inabe, daughter of a samurai clan's leader, is interrupted when the Fuma ninjas attack, kidnapping the bride-to-be and demanding her family's ancient treasure as ransom. Lupin, Jigen, Goemon and Fujiko work together once again to try to save Murasaki and get to the treasure before the Fuma can steal it. 

(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/11/b9/11b9491c5a5031521b5f6acc4d50b3dd/11b9491c5a5031521b5f6acc4d50b3dd.jpg,https://aniwatch.to/lupin-iii-the-fuma-conspiracy-2499
464,Little Nemo: Adventures in Slumberland,"['Adventure', 'Fantasy']","Based on the classic Nemo comic strips by Winsor McCay. A pioneer of animation, McCay created the first Little Nemo animated movie in 1911.

Hayao Miyazaki and Isao Takahata were attached to this project at first, but left due to ""creative differences."" Ray Bradbury is also thought to have left the project in its earlier stages.

Little Nemo - Adventures in Slumberland is the first Japanese anime to receive a national (wide) U.S. theatrical release.

(Source: ANN)",https://img.flawlessfiles.com/_r/300x400/100/13/cd/13cde23330343d3475b0fc29a8f2d1b4/13cde23330343d3475b0fc29a8f2d1b4.jpg,https://aniwatch.to/little-nemo-adventures-in-slumberland-2498
465,Given Movie,"['Drama', 'Music', 'Romance', 'Shounen Ai', 'Slice of Life']","The band ""given""—comprised of Ritsuka Uenoyama, Mafuyu Satou, Haruki Nakayama, and Akihiko Kaji—has advanced to the final screening of the Countdown-fes Amateur Contest, in which they will be judged on their live act. Although enthusiastic, they worry about having only one original song to perform.Mafuyu embraces the idea of learning more about music in order to create new, emotionally resonant songs. In this regard, he unexpectedly receives help from Ugetsu Murata, Akihiko's on-again, off-again lover. Ugetsu has unsuccessfully tried to let go of Akihiko, who himself is torn between lingering feelings for his past and an uncertain resolve for the future.As the competition draws near, Haruki uncharacteristically begins to doubt his place in the band and the trust he shares with Akihiko. It is a given that not all attachments last forever, but it remains to be seen what can be salvaged from the ruins of heartbreak—or if only regrets will endure.[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/76/e7/76e792b035ae4c9c910f311732e7299f/76e792b035ae4c9c910f311732e7299f.jpg,https://aniwatch.to/given-movie-2487
466,Burn the Witch,"['Action', 'Fantasy', 'Magic', 'Shounen']","Historically, 72% of all the deaths in London are related to dragons, fantastical beings invisible to the majority of the people. While unknown to most, some people have been standing up to these dragons.

Only inhabitants of Reverse London who live in the hidden ""reverse"" side of London can see the dragons. Even then, only a selected few become qualified enough as witches or wizards to make direct contact with them.

The protagonists of the story are witch duo Noel Niihashi and Ninny Spangcole. They are protection agents for Wing Bind (WB), an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people. 

(Source: Official Site)",https://img.flawlessfiles.com/_r/300x400/100/fb/63/fb6378acfba97847bb75034de250bcc3/fb6378acfba97847bb75034de250bcc3.jpg,https://aniwatch.to/burn-the-witch-2476
467,Air: The Movie,"['Drama', 'Romance', 'Supernatural']","Centuries ago, Kanna, a princess and the last of a winged race, was held prisoner in a castle as she was feared by the rest of the world. However, when she met a soldier named Ryuuya, she fell in love with him and told him of her wishes to see the outside world and to find her mother. Ryuuya attempted to fulfill these wishes. However, his efforts were in vain as Kanna was sealed in the sky through magic and cursed to be in pain for all eternity.

Hundreds of years later, Yukito, a decendant of Ryuuya, comes to a quiet town one week before their annual festival with hopes that he can make some money. However, when he meets an unusual girl called Misuzu, he is reminded of what his mother once told him—""When you go out on your journey, if you find the winged girl's re-incarnation, you must use your power to set her free.""

Yukito and Misuzu's fates soon become intertwined with each other, with each developing feelings for the other. However when Yukito realizes Misuzu's connection to the past, he must decide on whether to leave, or to attempt to break the curse that has bound Kanna in centuries of pain.

[Written by MAL Rewrite]",https://img.flawlessfiles.com/_r/300x400/100/75/76/757677ff34d2008354ab465b82de2025/757677ff34d2008354ab465b82de2025.jpg,https://aniwatch.to/air-the-movie-2469
